family,p,approxlik,topprior,loss,lossWGD,dup,dupWGD
5485,0.8,-4.694685e+04,-2.162414e+01, 8,2,1,0
5485,0.9,-4.694653e+04,-2.139192e+01, 8,2,1,0
5485,1,-4.694660e+04,-2.118387e+01, 6,0,1,0
5487,0,-1.173150e+04,-3.819468e+01, 10,2,1,0
5487,0.1,-1.172696e+04,-3.378415e+01, 10,2,1,0
5487,0.2,-1.172573e+04,-3.251119e+01, 10,2,1,0
5487,0.3,-1.172502e+04,-3.173948e+01, 10,2,1,0
5487,0.4,-1.172447e+04,-3.118400e+01, 10,2,1,0
5487,0.5,-1.172397e+04,-3.074972e+01, 10,2,1,0
5487,0.6,-1.172275e+04,-3.039311e+01, 10,2,1,0
5487,0.7,-1.172353e+04,-3.009055e+01, 10,2,1,0
5487,0.8,-1.172218e+04,-2.982780e+01, 10,2,1,0
5487,0.9,-1.172195e+04,-2.959558e+01, 10,2,1,0
5487,1,-1.172191e+04,-2.938753e+01, 8,0,1,0
5488,0,-1.664616e+04,-5.928924e+01, 15,3,2,0
5488,0.1,-1.663976e+04,-5.267345e+01, 15,3,2,0
5488,0.2,-1.663750e+04,-5.076401e+01, 15,3,2,0
5488,0.3,-1.663493e+04,-4.960645e+01, 15,3,2,0
5488,0.4,-1.663478e+04,-4.877323e+01, 15,3,2,0
5488,0.5,-1.663355e+04,-4.812181e+01, 15,3,2,0
5488,0.6,-1.663301e+04,-4.758689e+01, 15,3,2,0
5488,0.7,-1.663314e+04,-4.713306e+01, 15,3,2,0
5488,0.8,-1.663361e+04,-4.673893e+01, 15,3,2,0
5488,0.9,-1.663182e+04,-4.639060e+01, 15,3,2,0
5488,1,-1.663204e+04,-4.607853e+01, 12,0,2,0
5490,0,-1.765709e+04,-4.250535e+01, 11,2,2,0
5490,0.1,-1.765274e+04,-3.809483e+01, 11,2,2,0
5490,0.2,-1.763197e+04,-3.682187e+01, 11,2,2,0
5490,0.3,-1.765025e+04,-3.605016e+01, 11,2,2,0
5490,0.4,-1.764964e+04,-3.549468e+01, 11,2,2,0
5490,0.5,-1.764921e+04,-3.506040e+01, 11,2,2,0
5490,0.6,-1.764868e+04,-3.470379e+01, 11,2,2,0
5490,0.7,-1.764855e+04,-3.440123e+01, 11,2,2,0
5490,0.8,-1.764813e+04,-3.413848e+01, 11,2,2,0
5490,0.9,-1.764837e+04,-3.390626e+01, 11,2,2,0
5490,1,-1.764776e+04,-3.369822e+01, 9,0,2,0
5492,0,-1.146513e+04,-8.133191e+00, 1,1,0,0
5492,0.1,-1.146293e+04,-5.927926e+00, 1,1,0,0
5492,0.2,-1.146229e+04,-5.291446e+00, 1,1,0,0
5492,0.3,-1.146190e+04,-4.905592e+00, 1,1,0,0
5492,0.4,-1.146203e+04,-4.627852e+00, 1,1,0,0
5492,0.5,-1.146199e+04,-4.410712e+00, 1,1,0,0
5492,0.6,-1.146123e+04,-4.232406e+00, 1,1,0,0
5492,0.7,-1.146108e+04,-4.081127e+00, 1,1,0,0
5492,0.8,-1.146095e+04,-3.949750e+00, 1,1,0,0
5492,0.9,-1.146162e+04,-3.833641e+00, 1,1,0,0
5492,1,-1.146091e+04,-3.729617e+00, 0,0,0,0
5493,0,-2.017154e+04,-4.422120e+01, 12,2,2,0
5493,0.1,-2.016696e+04,-3.981067e+01, 12,2,2,0
5493,0.2,-2.016569e+04,-3.853771e+01, 12,2,2,0
5493,0.3,-2.016470e+04,-3.776600e+01, 12,2,2,0
5493,0.4,-2.016415e+04,-3.721052e+01, 12,2,2,0
5493,0.5,-2.016402e+04,-3.677624e+01, 12,2,2,0
5493,0.6,-2.016347e+04,-3.641963e+01, 12,2,2,0
5493,0.7,-2.016316e+04,-3.611708e+01, 12,2,2,0
5493,0.8,-2.016290e+04,-3.585432e+01, 12,2,2,0
5493,0.9,-2.016282e+04,-3.562211e+01, 12,2,2,0
5493,1,-2.016265e+04,-3.541406e+01, 10,0,2,0
5494,0,-1.167604e+03,-4.515261e+01, 4,0,2,0
5494,0.1,-1.165582e+03,-4.294735e+01, 4,0,2,0
5494,0.2,-1.165024e+03,-4.231087e+01, 4,0,2,0
5494,0.3,-1.164639e+03,-4.192501e+01, 4,0,2,0
5494,0.4,-1.164665e+03,-4.164727e+01, 4,0,2,0
5494,0.5,-1.164391e+03,-4.143013e+01, 4,0,2,0
5494,0.6,-1.164417e+03,-4.125183e+01, 4,0,2,0
5494,0.7,-1.163609e+03,-4.110055e+01, 4,0,2,0
5494,0.8,-1.164134e+03,-4.096917e+01, 4,0,2,0
5494,0.9,-1.164018e+03,-4.085306e+01, 4,0,2,0
5494,1,-1.163599e+03,-4.074904e+01, 4,0,2,0
5495,0,-1.211617e+05,-4.610652e+01, 9,1,3,0
5495,0.1,-1.211594e+05,-4.380424e+01, 9,1,3,0
5495,0.2,-1.211588e+05,-4.307933e+01, 9,1,3,0
5495,0.3,-1.211583e+05,-4.261224e+01, 9,1,3,0
5495,0.4,-1.211579e+05,-4.225936e+01, 9,1,3,0
5495,0.5,-1.211562e+05,-4.197234e+01, 9,1,3,0
5495,0.6,-1.211549e+05,-4.172871e+01, 9,1,3,0
5495,0.7,-1.211547e+05,-4.151612e+01, 9,1,3,0
5495,0.8,-1.211555e+05,-4.132697e+01, 9,1,3,0
5495,0.9,-1.211546e+05,-4.115624e+01, 9,1,3,0
5495,1,-1.211557e+05,-4.100042e+01, 8,0,3,0
5496,0,-1.813562e+04,-2.977065e+01, 7,1,1,0
5496,0.1,-1.797728e+04,-1.681648e+01, 4,1,1,0
5496,0.2,-1.813259e+04,-2.674347e+01, 7,1,1,0
5496,0.3,-1.813293e+04,-2.627637e+01, 7,1,1,0
5496,0.4,-1.813177e+04,-2.592350e+01, 7,1,1,0
5496,0.5,-1.813229e+04,-2.563647e+01, 7,1,1,0
5496,0.6,-1.813204e+04,-2.539285e+01, 7,1,1,0
5496,0.7,-1.813183e+04,-2.518025e+01, 7,1,1,0
5496,0.8,-1.797559e+04,-1.483831e+01, 4,1,1,0
5496,0.9,-1.797377e+04,-1.672961e+01, 5,1,1,0
5496,1,-1.813145e+04,-2.466456e+01, 6,0,1,0
5497,0,-2.468177e+03,-1.707947e+01, 0,0,0,0
5497,0.1,-2.465972e+03,-1.487421e+01, 0,0,0,0
5497,0.2,-2.465335e+03,-1.423773e+01, 0,0,0,0
5497,0.3,-2.464950e+03,-1.385187e+01, 0,0,0,0
5497,0.4,-2.464672e+03,-1.357413e+01, 0,0,0,0
5497,0.5,-2.464455e+03,-1.335699e+01, 0,0,0,0
5497,0.6,-2.464276e+03,-1.317869e+01, 0,0,0,0
5497,0.7,-2.464125e+03,-1.302741e+01, 0,0,0,0
5497,0.8,-2.463994e+03,-1.289603e+01, 0,0,0,0
5497,0.9,-2.463877e+03,-1.277992e+01, 0,0,0,0
5497,1,-2.463773e+03,-1.267590e+01, 0,0,0,0
5503,0,-4.216630e+03,-1.449046e+01, 0,0,0,0
5503,0.1,-4.214424e+03,-1.228519e+01, 0,0,0,0
5503,0.2,-4.213788e+03,-1.164871e+01, 0,0,0,0
5503,0.3,-4.213402e+03,-1.126286e+01, 0,0,0,0
5503,0.4,-4.213124e+03,-1.098512e+01, 0,0,0,0
5503,0.5,-4.212907e+03,-1.076798e+01, 0,0,0,0
5503,0.6,-4.212729e+03,-1.058967e+01, 0,0,0,0
5503,0.7,-4.212577e+03,-1.043839e+01, 0,0,0,0
5503,0.8,-4.212446e+03,-1.030702e+01, 0,0,0,0
5503,0.9,-4.212330e+03,-1.019091e+01, 0,0,0,0
5503,1,-4.212226e+03,-1.008688e+01, 0,0,0,0
5504,0,-1.207860e+04,-2.999101e+01, 8,2,1,0
5504,0.1,-1.207198e+04,-2.558048e+01, 8,2,1,0
5504,0.2,-1.206273e+04,-2.318346e+01, 6,0,2,1
5504,0.3,-1.207276e+04,-2.353582e+01, 8,2,1,0
5504,0.4,-1.207149e+04,-2.298034e+01, 8,2,1,0
5504,0.5,-1.207101e+04,-2.254606e+01, 8,2,1,0
5504,0.6,-1.207114e+04,-2.218945e+01, 8,2,1,0
5504,0.7,-1.206983e+04,-2.188689e+01, 8,2,1,0
5504,0.8,-1.206411e+04,-2.456962e+01, 6,0,2,1
5504,0.9,-1.207046e+04,-2.139192e+01, 8,2,1,0
5504,1,-1.206244e+04,-1.461817e+01, 3,0,1,0
5505,0,-1.703292e+04,-3.819468e+01, 10,2,1,0
5505,0.1,-1.702851e+04,-3.378415e+01, 10,2,1,0
5505,0.2,-1.702712e+04,-3.251119e+01, 10,2,1,0
5505,0.3,-1.702741e+04,-3.173948e+01, 10,2,1,0
5505,0.4,-1.702555e+04,-3.118400e+01, 10,2,1,0
5505,0.5,-1.702511e+04,-3.074972e+01, 10,2,1,0
5505,0.6,-1.702479e+04,-3.039311e+01, 10,2,1,0
5505,0.7,-1.702482e+04,-3.009055e+01, 10,2,1,0
5505,0.8,-1.702419e+04,-2.982780e+01, 10,2,1,0
5505,0.9,-1.702432e+04,-2.959558e+01, 10,2,1,0
5505,1,-1.702409e+04,-2.938753e+01, 8,0,1,0
5507,0,-1.946866e+04,-4.822064e+01, 13,2,2,0
5507,0.1,-1.946425e+04,-4.381011e+01, 13,2,2,0
5507,0.2,-1.946352e+04,-4.253715e+01, 13,2,2,0
5507,0.3,-1.946387e+04,-4.176544e+01, 13,2,2,0
5507,0.4,-1.946182e+04,-4.120996e+01, 13,2,2,0
5507,0.5,-1.946303e+04,-4.077568e+01, 13,2,2,0
5507,0.6,-1.946188e+04,-4.041907e+01, 13,2,2,0
5507,0.7,-1.946104e+04,-4.011652e+01, 13,2,2,0
5507,0.8,-1.946096e+04,-3.985376e+01, 13,2,2,0
5507,0.9,-1.946145e+04,-3.962154e+01, 13,2,2,0
5507,1,-1.946091e+04,-3.941350e+01, 11,0,2,0
5508,0,-9.685128e+03,-3.402779e+01, 8,2,1,0
5508,0.1,-9.680717e+03,-2.961726e+01, 8,2,1,0
5508,0.2,-9.680310e+03,-2.834430e+01, 8,2,1,0
5508,0.3,-9.679198e+03,-2.757259e+01, 8,2,1,0
5508,0.4,-9.678114e+03,-2.701711e+01, 8,2,1,0
5508,0.5,-9.678726e+03,-2.658283e+01, 8,2,1,0
5508,0.6,-9.677559e+03,-2.622622e+01, 8,2,1,0
5508,0.7,-9.677890e+03,-2.592367e+01, 8,2,1,0
5508,0.8,-9.676994e+03,-2.566091e+01, 8,2,1,0
5508,0.9,-9.676858e+03,-2.542869e+01, 8,2,1,0
5508,1,-9.676973e+03,-2.522065e+01, 6,0,1,0
5509,0,-8.305518e+03,-3.685648e+00, 0,0,0,0
5509,0.1,-8.305517e+03,-3.685462e+00, 0,0,0,0
5509,0.2,-8.305517e+03,-3.685276e+00, 0,0,0,0
5509,0.3,-8.305517e+03,-3.685089e+00, 0,0,0,0
5509,0.4,-8.305517e+03,-3.684903e+00, 0,0,0,0
5509,0.5,-8.305517e+03,-3.684717e+00, 0,0,0,0
5509,0.6,-8.305516e+03,-3.684531e+00, 0,0,0,0
5509,0.7,-8.305516e+03,-3.684345e+00, 0,0,0,0
5509,0.8,-8.305516e+03,-3.684159e+00, 0,0,0,0
5509,0.9,-8.305516e+03,-3.683973e+00, 0,0,0,0
5509,1,-8.305516e+03,-3.683786e+00, 0,0,0,0
5510,0,-7.074219e+03,-6.430173e+01, 17,2,3,0
5510,0.1,-7.070584e+03,-5.989120e+01, 17,2,3,0
5510,0.2,-7.069311e+03,-5.861824e+01, 17,2,3,0
5510,0.3,-7.046303e+03,-4.251774e+01, 13,2,2,0
5510,0.4,-7.046347e+03,-4.196226e+01, 13,2,2,0
5510,0.5,-7.067076e+03,-5.685678e+01, 17,2,3,0
5510,0.6,-7.044688e+03,-4.117137e+01, 13,2,2,0
5510,0.7,-7.066417e+03,-5.619761e+01, 17,2,3,0
5510,0.8,-7.044154e+03,-4.060606e+01, 13,2,2,0
5510,0.9,-7.065485e+03,-5.570264e+01, 17,2,3,0
5510,1,-7.043936e+03,-4.016579e+01, 11,0,2,0
5511,0,-1.530437e+04,-6.011977e+01, 14,0,4,1
5511,0.1,-1.530448e+04,-6.012810e+01, 14,0,4,1
5511,0.2,-1.530515e+04,-6.015743e+01, 14,0,4,1
5511,0.3,-1.530547e+04,-6.020970e+01, 14,0,4,1
5511,0.4,-1.530466e+04,-6.028869e+01, 14,0,4,1
5511,0.5,-1.530480e+04,-6.040111e+01, 14,0,4,1
5511,0.6,-1.530448e+04,-6.055891e+01, 14,0,4,1
5511,0.7,-1.530599e+04,-6.078525e+01, 14,0,4,1
5511,0.8,-1.534130e+04,-5.705906e+01, 14,1,3,0
5511,0.9,-1.530274e+04,-5.123088e+01, 12,1,3,0
5511,1,-1.530176e+04,-5.107506e+01, 11,0,3,0
5512,0,-2.393884e+04,-1.104512e+01, 2,0,1,1
5512,0.1,-2.397425e+04,-1.115046e+01, 2,0,1,1
5512,0.2,-2.397437e+04,-1.126822e+01, 2,0,1,1
5512,0.3,-2.395744e+04,-1.140173e+01, 2,0,1,1
5512,0.4,-2.397466e+04,-1.155586e+01, 2,0,1,1
5512,0.5,-2.394510e+04,-1.173816e+01, 2,0,1,1
5512,0.6,-2.397507e+04,-1.196128e+01, 2,0,1,1
5512,0.7,-2.397535e+04,-1.224894e+01, 2,0,1,1
5512,0.8,-2.397657e+04,-1.265439e+01, 2,0,1,1
5512,0.9,-2.395463e+04,-1.334751e+01, 2,0,1,1
5512,1,-2.400711e+04,-1.512606e+01, 2,0,1,0
5513,0,-3.587286e+04,-3.984868e+01, 11,0,3,1
5513,0.1,-3.587077e+04,-3.985701e+01, 11,0,3,1
5513,0.2,-3.587294e+04,-3.988634e+01, 11,0,3,1
5513,0.3,-3.587300e+04,-3.993861e+01, 11,0,3,1
5513,0.4,-3.587075e+04,-4.001760e+01, 11,0,3,1
5513,0.5,-3.587099e+04,-4.013002e+01, 11,0,3,1
5513,0.6,-3.587320e+04,-4.028782e+01, 11,0,3,1
5513,0.7,-3.587137e+04,-4.051417e+01, 11,0,3,1
5513,0.8,-3.587171e+04,-4.086184e+01, 11,0,3,1
5513,0.9,-3.587225e+04,-4.150034e+01, 11,0,3,1
5513,1,-3.587703e+04,-4.322710e+01, 11,0,3,0
5516,0,-3.703534e+04,-4.331548e+01, 11,2,2,0
5516,0.1,-3.703113e+04,-3.890496e+01, 11,2,2,0
5516,0.2,-3.702986e+04,-3.763200e+01, 11,2,2,0
5516,0.3,-3.702941e+04,-3.686029e+01, 11,2,2,0
5516,0.4,-3.702861e+04,-3.630481e+01, 11,2,2,0
5516,0.5,-3.702810e+04,-3.587053e+01, 11,2,2,0
5516,0.6,-3.702802e+04,-3.551392e+01, 11,2,2,0
5516,0.7,-3.702744e+04,-3.521136e+01, 11,2,2,0
5516,0.8,-3.702718e+04,-3.494861e+01, 11,2,2,0
5516,0.9,-3.699598e+04,-4.059463e+01, 10,0,3,1
5516,1,-3.698879e+04,-2.989826e+01, 7,0,2,0
5517,0,-1.258367e+04,-5.383931e+01, 14,0,4,1
5517,0.1,-1.258368e+04,-5.384763e+01, 14,0,4,1
5517,0.2,-1.258395e+04,-5.252834e+01, 15,2,3,0
5517,0.3,-1.258404e+04,-5.392924e+01, 14,0,4,1
5517,0.4,-1.258412e+04,-5.400823e+01, 14,0,4,1
5517,0.5,-1.258447e+04,-5.412064e+01, 14,0,4,1
5517,0.6,-1.258393e+04,-5.427845e+01, 14,0,4,1
5517,0.7,-1.258430e+04,-5.450479e+01, 14,0,4,1
5517,0.8,-1.258528e+04,-5.485246e+01, 14,0,4,1
5517,0.9,-1.258051e+04,-4.961273e+01, 15,2,3,0
5517,1,-1.258115e+04,-4.940468e+01, 13,0,3,0
5519,0,-3.143829e+04,-4.314124e+01, 11,2,2,0
5519,0.1,-3.143356e+04,-3.873071e+01, 11,2,2,0
5519,0.2,-3.143261e+04,-3.745775e+01, 11,2,2,0
5519,0.3,-3.143239e+04,-3.668604e+01, 11,2,2,0
5519,0.4,-3.143099e+04,-3.613056e+01, 11,2,2,0
5519,0.5,-3.143056e+04,-3.569628e+01, 11,2,2,0
5519,0.6,-3.143017e+04,-3.533967e+01, 11,2,2,0
5519,0.7,-3.142987e+04,-3.503712e+01, 11,2,2,0
5519,0.8,-3.143055e+04,-3.477436e+01, 11,2,2,0
5519,0.9,-3.143032e+04,-3.454214e+01, 11,2,2,0
5519,1,-3.142979e+04,-3.433410e+01, 9,0,2,0
5520,0,-7.006728e+02,-3.273366e+01, 10,1,0,0
5520,0.1,-6.984675e+02,-3.052839e+01, 10,1,0,0
5520,0.2,-6.978310e+02,-2.989191e+01, 10,1,0,0
5520,0.3,-6.974452e+02,-2.950606e+01, 10,1,0,0
5520,0.4,-6.971674e+02,-2.922832e+01, 10,1,0,0
5520,0.5,-6.969502e+02,-2.901118e+01, 10,1,0,0
5520,0.6,-6.967719e+02,-2.883287e+01, 10,1,0,0
5520,0.7,-6.966206e+02,-2.868159e+01, 10,1,0,0
5520,0.8,-6.964892e+02,-2.855022e+01, 10,1,0,0
5520,0.9,-6.963731e+02,-2.843411e+01, 10,1,0,0
5520,1,-6.963472e+02,-2.833008e+01, 9,0,0,0
5522,0,-8.699278e+02,-3.578468e+01, 3,0,1,0
5522,0.1,-8.677626e+02,-3.357942e+01, 3,0,1,0
5522,0.2,-8.671261e+02,-3.294294e+01, 3,0,1,0
5522,0.3,-8.667707e+02,-3.255708e+01, 3,0,1,0
5522,0.4,-8.664623e+02,-3.227934e+01, 3,0,1,0
5522,0.5,-8.662451e+02,-3.206220e+01, 3,0,1,0
5522,0.6,-8.660668e+02,-3.188390e+01, 3,0,1,0
5522,0.7,-8.659553e+02,-3.173262e+01, 3,0,1,0
5522,0.8,-8.657562e+02,-3.160124e+01, 3,0,1,0
5522,0.9,-8.656400e+02,-3.148513e+01, 3,0,1,0
5522,1,-8.655206e+02,-3.138111e+01, 3,0,1,0
5523,0,-1.583520e+04,-6.030067e+01, 13,0,5,1
5523,0.1,-1.583556e+04,-6.040601e+01, 13,0,5,1
5523,0.2,-1.584027e+04,-5.352032e+01, 11,1,4,0
5523,0.3,-1.583959e+04,-5.313446e+01, 11,1,4,0
5523,0.4,-1.583892e+04,-5.285672e+01, 11,1,4,0
5523,0.5,-1.583849e+04,-5.263958e+01, 11,1,4,0
5523,0.6,-1.583832e+04,-5.246128e+01, 11,1,4,0
5523,0.7,-1.583830e+04,-5.231000e+01, 11,1,4,0
5523,0.8,-1.583914e+04,-5.217862e+01, 11,1,4,0
5523,0.9,-1.583792e+04,-5.206251e+01, 11,1,4,0
5523,1,-1.583952e+04,-5.195849e+01, 10,0,4,0
5524,0,-1.351064e+04,-3.591199e+01, 10,0,2,1
5524,0.1,-1.351065e+04,-3.592031e+01, 10,0,2,1
5524,0.2,-1.351025e+04,-3.594965e+01, 10,0,2,1
5524,0.3,-1.351062e+04,-3.600191e+01, 10,0,2,1
5524,0.4,-1.351070e+04,-3.608091e+01, 10,0,2,1
5524,0.5,-1.350948e+04,-3.619332e+01, 10,0,2,1
5524,0.6,-1.351048e+04,-3.635112e+01, 10,0,2,1
5524,0.7,-1.351082e+04,-3.657747e+01, 10,0,2,1
5524,0.8,-1.351043e+04,-3.692514e+01, 10,0,2,1
5524,0.9,-1.351200e+04,-3.756364e+01, 10,0,2,1
5524,1,-1.351393e+04,-3.929040e+01, 10,0,2,0
5525,0,-1.036929e+04,-2.304191e+01, 5,0,1,0
5525,0.1,-1.036929e+04,-2.304173e+01, 5,0,1,0
5525,0.2,-1.036926e+04,-2.304154e+01, 5,0,1,0
5525,0.3,-1.036932e+04,-2.304136e+01, 5,0,1,0
5525,0.4,-1.036928e+04,-2.304117e+01, 5,0,1,0
5525,0.5,-1.036924e+04,-2.304098e+01, 5,0,1,0
5525,0.6,-1.036913e+04,-2.304080e+01, 5,0,1,0
5525,0.7,-1.036928e+04,-2.304061e+01, 5,0,1,0
5525,0.8,-1.036924e+04,-2.304042e+01, 5,0,1,0
5525,0.9,-1.036925e+04,-2.304024e+01, 5,0,1,0
5525,1,-1.036925e+04,-2.304005e+01, 5,0,1,0
5528,0,-3.347085e+03,-1.544095e+01, 4,1,0,0
5528,0.1,-3.344879e+03,-1.323569e+01, 4,1,0,0
5528,0.2,-3.344243e+03,-1.259921e+01, 4,1,0,0
5528,0.3,-3.343857e+03,-1.221335e+01, 4,1,0,0
5528,0.4,-3.343579e+03,-1.193561e+01, 4,1,0,0
5528,0.5,-3.343362e+03,-1.171847e+01, 4,1,0,0
5528,0.6,-3.343184e+03,-1.154017e+01, 4,1,0,0
5528,0.7,-3.343032e+03,-1.138889e+01, 4,1,0,0
5528,0.8,-3.342901e+03,-1.125751e+01, 4,1,0,0
5528,0.9,-3.342785e+03,-1.114140e+01, 4,1,0,0
5528,1,-3.342706e+03,-1.103738e+01, 3,0,0,0
5529,0,-1.869605e+04,-4.663136e+01, 10,2,3,0
5529,0.1,-1.869285e+04,-4.222083e+01, 10,2,3,0
5529,0.2,-1.869042e+04,-4.094787e+01, 10,2,3,0
5529,0.3,-1.868983e+04,-4.017617e+01, 10,2,3,0
5529,0.4,-1.868909e+04,-3.962069e+01, 10,2,3,0
5529,0.5,-1.868907e+04,-3.918641e+01, 10,2,3,0
5529,0.6,-1.868885e+04,-3.882980e+01, 10,2,3,0
5529,0.7,-1.868818e+04,-3.852724e+01, 10,2,3,0
5529,0.8,-1.868814e+04,-3.826449e+01, 10,2,3,0
5529,0.9,-1.868786e+04,-3.803227e+01, 10,2,3,0
5529,1,-1.868764e+04,-3.782422e+01, 8,0,3,0
5531,0,-4.856251e+03,-2.999101e+01, 8,2,1,0
5531,0.1,-4.853197e+03,-2.558048e+01, 8,2,1,0
5531,0.2,-4.851576e+03,-2.430752e+01, 8,2,1,0
5531,0.3,-4.850764e+03,-2.353582e+01, 8,2,1,0
5531,0.4,-4.792062e+03,-3.048260e+00, 1,1,0,0
5531,0.5,-4.849815e+03,-2.254606e+01, 8,2,1,0
5531,0.6,-4.850823e+03,-2.218945e+01, 8,2,1,0
5531,0.7,-4.850520e+03,-2.188689e+01, 8,2,1,0
5531,0.8,-4.848852e+03,-2.162414e+01, 8,2,1,0
5531,0.9,-4.848620e+03,-2.139192e+01, 8,2,1,0
5531,1,-4.848640e+03,-2.118387e+01, 6,0,1,0
5533,0,-1.793408e+04,-2.186208e+01, 5,0,1,0
5533,0.1,-1.793408e+04,-2.186190e+01, 5,0,1,0
5533,0.2,-1.793408e+04,-2.186171e+01, 5,0,1,0
5533,0.3,-1.793455e+04,-2.186152e+01, 5,0,1,0
5533,0.4,-1.793446e+04,-2.186134e+01, 5,0,1,0
5533,0.5,-1.793446e+04,-2.186115e+01, 5,0,1,0
5533,0.6,-1.793442e+04,-2.186097e+01, 5,0,1,0
5533,0.7,-1.793434e+04,-2.186078e+01, 5,0,1,0
5533,0.8,-1.793434e+04,-2.186059e+01, 5,0,1,0
5533,0.9,-1.793423e+04,-2.186041e+01, 5,0,1,0
5533,1,-1.793457e+04,-2.186022e+01, 5,0,1,0
5535,0,-5.124467e+03,-3.267286e+01, 8,2,1,0
5535,0.1,-5.090740e+03,-8.180180e+00, 2,1,0,0
5535,0.2,-5.090104e+03,-7.543699e+00, 2,1,0,0
5535,0.3,-5.089718e+03,-7.157846e+00, 2,1,0,0
5535,0.4,-5.089440e+03,-6.880105e+00, 2,1,0,0
5535,0.5,-5.101764e+03,-2.137755e+01, 6,1,1,0
5535,0.6,-5.116440e+03,-2.487130e+01, 8,2,1,0
5535,0.7,-5.116137e+03,-2.456874e+01, 8,2,1,0
5535,0.8,-5.101134e+03,-2.073218e+01, 6,1,1,0
5535,0.9,-5.088646e+03,-6.085894e+00, 2,1,0,0
5535,1,-5.088923e+03,-5.981870e+00, 1,0,0,0
5538,0,-1.140801e+03,-2.202945e+01, 5,1,0,0
5538,0.1,-1.138596e+03,-1.982418e+01, 5,1,0,0
5538,0.2,-1.137959e+03,-1.918770e+01, 5,1,0,0
5538,0.3,-1.137573e+03,-1.880185e+01, 5,1,0,0
5538,0.4,-1.137295e+03,-1.852411e+01, 5,1,0,0
5538,0.5,-1.137078e+03,-1.830697e+01, 5,1,0,0
5538,0.6,-1.136900e+03,-1.812866e+01, 5,1,0,0
5538,0.7,-1.136749e+03,-1.797738e+01, 5,1,0,0
5538,0.8,-1.136617e+03,-1.784601e+01, 5,1,0,0
5538,0.9,-1.136501e+03,-1.772990e+01, 5,1,0,0
5538,1,-1.135979e+03,-1.762587e+01, 4,0,0,0
5539,0,-4.772854e+04,-2.999101e+01, 8,2,1,0
5539,0.1,-4.772410e+04,-2.558048e+01, 8,2,1,0
5539,0.2,-4.772272e+04,-2.430752e+01, 8,2,1,0
5539,0.3,-4.772205e+04,-2.353582e+01, 8,2,1,0
5539,0.4,-4.772138e+04,-2.298034e+01, 8,2,1,0
5539,0.5,-4.772094e+04,-2.254606e+01, 8,2,1,0
5539,0.6,-4.772068e+04,-2.218945e+01, 8,2,1,0
5539,0.7,-4.772047e+04,-2.188689e+01, 8,2,1,0
5539,0.8,-4.772015e+04,-2.162414e+01, 8,2,1,0
5539,0.9,-4.771992e+04,-2.139192e+01, 8,2,1,0
5539,1,-4.768089e+04,-2.150026e+00, 0,0,0,0
5540,0,-3.164691e+04,-1.121914e+02, 25,3,6,1
5540,0.1,-3.165008e+04,-1.055839e+02, 25,3,6,1
5540,0.2,-3.159931e+04,-7.115998e+01, 18,2,4,1
5540,0.3,-3.159834e+04,-7.052179e+01, 18,2,4,1
5540,0.4,-3.164578e+04,-1.018443e+02, 25,3,6,1
5540,0.5,-3.163917e+04,-1.013053e+02, 25,3,6,1
5540,0.6,-3.164499e+04,-1.009282e+02, 25,3,6,1
5540,0.7,-3.164007e+04,-1.007007e+02, 25,3,6,1
5540,0.8,-3.163877e+04,-1.006542e+02, 25,3,6,1
5540,0.9,-3.163735e+04,-1.009444e+02, 25,3,6,1
5540,1,-3.164524e+04,-1.023591e+02, 22,0,6,0
5541,0,-2.244346e+03,-1.309661e+01, 3,1,0,0
5541,0.1,-2.242141e+03,-1.089134e+01, 3,1,0,0
5541,0.2,-2.241504e+03,-1.025486e+01, 3,1,0,0
5541,0.3,-2.241118e+03,-9.869007e+00, 3,1,0,0
5541,0.4,-2.240840e+03,-9.591266e+00, 3,1,0,0
5541,0.5,-2.240623e+03,-9.374127e+00, 3,1,0,0
5541,0.6,-2.240445e+03,-9.195821e+00, 3,1,0,0
5541,0.7,-2.240294e+03,-9.044542e+00, 3,1,0,0
5541,0.8,-2.240162e+03,-8.913164e+00, 3,1,0,0
5541,0.9,-2.240046e+03,-8.797055e+00, 3,1,0,0
5541,1,-2.240092e+03,-8.693031e+00, 2,0,0,0
5542,0,-9.998441e+03,-2.999101e+01, 8,2,1,0
5542,0.1,-9.995792e+03,-2.558048e+01, 8,2,1,0
5542,0.2,-9.896811e+03,-3.711855e+00, 1,1,0,0
5542,0.3,-9.992698e+03,-2.353582e+01, 8,2,1,0
5542,0.4,-9.992978e+03,-2.298034e+01, 8,2,1,0
5542,0.5,-9.991708e+03,-2.254606e+01, 8,2,1,0
5542,0.6,-9.992187e+03,-2.218945e+01, 8,2,1,0
5542,0.7,-9.991885e+03,-2.188689e+01, 8,2,1,0
5542,0.8,-9.991622e+03,-2.162414e+01, 8,2,1,0
5542,0.9,-9.991390e+03,-2.139192e+01, 8,2,1,0
5542,1,-9.989470e+03,-2.118387e+01, 6,0,1,0
5543,0,-7.939659e+03,-3.685648e+00, 0,0,0,0
5543,0.1,-7.939659e+03,-3.685462e+00, 0,0,0,0
5543,0.2,-7.939658e+03,-3.685276e+00, 0,0,0,0
5543,0.3,-7.939658e+03,-3.685089e+00, 0,0,0,0
5543,0.4,-7.939658e+03,-3.684903e+00, 0,0,0,0
